job,method,cutoff,seed,date,row_index,representation_logit,market_logit,intercept,logit
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-01-04,1929,0.07426121111411493,0.09650492626189024,0.049958792939851476,0.22072493031585672
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-01-11,1934,-0.3622926777741253,0.07269626908674198,0.049958792939851476,-0.23963761574753187
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-01-18,1939,0.11983003014724222,0.09530451342630449,0.049958792939851476,0.26509333651339817
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-01-25,1944,0.05612570572670528,0.030717304603287497,0.049958792939851476,0.13680180326984423
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-02-01,1949,0.5803162672719974,-0.07451010690127133,0.049958792939851476,0.5557649533105774
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-02-15,1954,0.9062562474710284,0.017299273476760232,0.049958792939851476,0.9735143138876402
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-02-22,1959,0.8044110024415189,0.0011526773825928927,0.049958792939851476,0.8555224727639633
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-03-01,1964,-0.20139326848172556,-0.0029331454140161944,0.049958792939851476,-0.1543676209558903
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-03-08,1969,-0.1655241780590137,0.0552325671230459,0.049958792939851476,-0.06033281799611634
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-03-15,1974,-0.04788706471718576,-0.05702585093249907,0.049958792939851476,-0.05495412270983331
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-03-22,1979,-0.5260778228150711,-0.14285671590800503,0.049958792939851476,-0.6189757457832248
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-03-29,1984,-0.1297477921340365,-0.14265815235072224,0.049958792939851476,-0.2224471515449073
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-04-12,1993,0.12529320021618046,-0.20110314548415126,0.049958792939851476,-0.0258511523281193
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-04-19,1998,0.42883119636559375,-0.18614031072464918,0.049958792939851476,0.29264967858079616
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-04-26,2003,-0.8232866513833561,-0.08232702658222034,0.049958792939851476,-0.855654885025725
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-05-10,2010,-0.7363427489256182,-0.08086347013834988,0.049958792939851476,-0.7672474261241168
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-05-17,2015,0.4304408634893074,-0.1283342091963957,0.049958792939851476,0.3520654472327632
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-05-24,2020,0.4627642095692916,-0.10245709340299522,0.049958792939851476,0.41026590910614785
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-05-31,2025,1.4458910824581988,-0.054743838226977315,0.049958792939851476,1.4411060371710727
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-06-14,2034,1.0873961811950728,0.006620206137936367,0.049958792939851476,1.1439751802728604
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-06-21,2039,0.5595722616149845,0.05860678240042573,0.049958792939851476,0.6681378369552617
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-06-28,2044,0.6603716153651268,-0.02827104988350335,0.049958792939851476,0.6820593584214749
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-07-05,2049,1.3732266310261103,-0.04801194263186172,0.049958792939851476,1.3751734813341003
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-07-12,2054,0.43381412610916226,-0.06722757002746745,0.049958792939851476,0.4165453490215463
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-07-19,2059,-0.27142542669180336,-0.08740325955759518,0.049958792939851476,-0.30886989330954706
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-07-26,2064,-0.5882633204608156,-0.06654003124584795,0.049958792939851476,-0.6048445587668121
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-08-02,2069,-0.4696714282613176,-0.04676172715682583,0.049958792939851476,-0.4664743624782919
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-08-09,2074,-0.5669085778039284,-0.024229906246579877,0.049958792939851476,-0.5411796911106568
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-08-16,2079,-0.459358531172965,-0.10413133729358802,0.049958792939851476,-0.5135310755267014
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-08-23,2084,-0.3185991439856086,-0.12819851208223995,0.049958792939851476,-0.3968388631279971
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-08-30,2089,0.12981663781840244,-0.14740312543216746,0.049958792939851476,0.03237230532608652
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-09-06,2094,0.5383768943776007,-0.09575899609506971,0.049958792939851476,0.4925766912223824
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-09-20,2103,-0.8838596684531956,-0.08975758661230948,0.049958792939851476,-0.9236584621256537
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-09-27,2108,0.13897698607985462,-0.08678110856020882,0.049958792939851476,0.10215467045949725
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-10-11,2113,0.7718141982308337,-0.20103317004941995,0.049958792939851476,0.6207398211212652
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-10-18,2118,-0.18125885791077131,-0.13602787810861042,0.049958792939851476,-0.2673279430795303
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-10-25,2123,0.407872426412591,-0.10241222388170006,0.049958792939851476,0.35541899547074246
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-11-01,2128,0.6144313938735545,-0.06635767000955756,0.049958792939851476,0.5980325168038485
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-11-08,2133,0.2900946359222894,-0.16519791463699193,0.049958792939851476,0.17485551422514894
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-11-15,2138,-0.7406333934446729,-0.14525559413841238,0.049958792939851476,-0.8359301946432337
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-11-22,2143,-0.5983864978126006,-0.07781823943350231,0.049958792939851476,-0.6262459443062515
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-11-29,2148,0.42657288624257306,-0.11574009722252443,0.049958792939851476,0.3607915819599001
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-12-06,2153,-0.22817940000896658,-0.10177261376942841,0.049958792939851476,-0.2799932208385435
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-12-13,2158,-0.2228750977030974,-0.02284262972729756,0.049958792939851476,-0.19575893449054355
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-12-20,2163,-0.6422347093320624,-0.09142156717697289,0.049958792939851476,-0.6836974835691837
learned_market_2018-12-31_20260912,learned_market,2018-12-31,20260912,2019-12-27,2168,0.5226766994867045,-0.07148018385491978,0.049958792939851476,0.5011553085716363
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-01-03,2172,-0.5848618370220191,-0.08244409023520818,0.09312257987714882,-0.5741833473800785
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-01-10,2177,0.7544710028890731,-0.08253051533953615,0.09312257987714882,0.7650630674266857
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-01-17,2182,0.3445427988440888,-0.1579743193526349,0.09312257987714882,0.2796910593686027
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-02-07,2191,0.16864848096776483,-0.057722943554371645,0.09312257987714882,0.20404811729054198
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-02-14,2196,-0.5665143686314381,-0.07703450532866313,0.09312257987714882,-0.5504262940829524
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-02-21,2201,-0.8804050263685864,-0.037098397433499034,0.09312257987714882,-0.8243808439249368
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-02-28,2206,0.2721355001502201,-0.031688191887998214,0.09312257987714882,0.33356988813937066
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-03-06,2211,0.0411250015913554,-0.058170367368662775,0.09312257987714882,0.07607721409984149
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-03-13,2216,-0.01874608791188955,0.02530528838960605,0.09312257987714882,0.0996817803548653
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-03-20,2221,-0.29666565498497255,0.058832048682150334,0.09312257987714882,-0.1447110264256734
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-03-27,2226,0.3820171546737977,-0.007559192733422149,0.09312257987714882,0.46758054181752445
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-04-03,2231,0.03372499577654853,0.04376106831146308,0.09312257987714882,0.1706086439651604
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-04-10,2235,-0.2694338252914909,0.0327646021719378,0.09312257987714882,-0.14354664324240432
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-04-17,2240,-0.1174848936702754,0.015085452686695172,0.09312257987714882,-0.009276861106431389
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-04-24,2245,0.9620050300213914,0.062144380190060786,0.09312257987714882,1.117271990088601
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-05-08,2252,0.7875413953343249,-0.010424335116439285,0.09312257987714882,0.8702396400950345
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-05-15,2257,-0.44575496187783614,0.05424214518519991,0.09312257987714882,-0.2983902368154874
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-05-22,2262,-0.03971869914371864,0.10591639926440091,0.09312257987714882,0.1593202799978311
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-05-29,2267,-0.2522778934446737,0.04919428651377289,0.09312257987714882,-0.10996102705375199
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-06-05,2272,-0.45779566705648883,-0.008389724990999915,0.09312257987714882,-0.3730628121703399
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-06-12,2277,-1.5806190469543333,-0.052071005158005376,0.09312257987714882,-1.5395674722351895
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-06-19,2282,0.29103682304456047,-0.18832864250611125,0.09312257987714882,0.19583076041559805
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-07-03,2290,-0.8189375265562201,-0.1920343612509079,0.09312257987714882,-0.9178493079299792
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-07-10,2295,-1.2231395321917367,-0.20973972615304212,0.09312257987714882,-1.3397566784676298
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-07-17,2300,-0.967822208662858,-0.1314488308842442,0.09312257987714882,-1.0061484596699535
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-07-24,2305,-0.5372565360906959,-0.1110460622070305,0.09312257987714882,-0.5551800184205775
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-07-31,2310,0.0703232881125797,-0.23204657871724838,0.09312257987714882,-0.06860071072751983
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-08-07,2315,0.2548712119651536,-0.20442480555417342,0.09312257987714882,0.14356898628812903
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-08-14,2320,0.34457551748232906,-0.19208984335108314,0.09312257987714882,0.24560825400839478
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-08-21,2325,0.9219591687220934,-0.2330657109047403,0.09312257987714882,0.7820160376945019
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-08-28,2330,1.0450762998742702,-0.18549888387174238,0.09312257987714882,0.9526999958796768
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-09-04,2335,0.5906381193834873,-0.20287531107388435,0.09312257987714882,0.48088538818675175
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-09-11,2340,0.5014922342249569,-0.15322895303473497,0.09312257987714882,0.44138586106737077
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-09-18,2345,0.6340310116525689,-0.10036473423476476,0.09312257987714882,0.6267888572949532
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-09-25,2350,0.7960191443164926,-0.07315909352803375,0.09312257987714882,0.8159826306656075
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-10-09,2354,0.9272448756777006,0.01376412292662526,0.09312257987714882,1.0341315784814749
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-10-16,2359,0.7407693546928931,-0.10001385174341108,0.09312257987714882,0.7338780828266309
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-10-23,2364,1.124852387165449,0.0028894703159526927,0.09312257987714882,1.2208644373585502
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-10-30,2369,0.9412670721877624,0.029876136568153716,0.09312257987714882,1.0642657886330649
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-11-06,2374,0.9418681881471272,0.018403323302056143,0.09312257987714882,1.0533940913263324
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-11-13,2379,-0.06031194779501889,-0.027243910679976918,0.09312257987714882,0.005566721402152988
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-11-20,2384,-0.2380515992282907,-0.04212887818135625,0.09312257987714882,-0.18705789753249813
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-11-27,2389,-0.8975879107835775,-0.04498656294988895,0.09312257987714882,-0.8494518938563177
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-12-04,2394,-0.6713265060537227,-0.06625388905281038,0.09312257987714882,-0.6444578152293843
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-12-11,2399,-1.0860556207359453,-0.062095708762962616,0.09312257987714882,-1.0550287496217592
learned_market_2019-12-31_20260910,learned_market,2019-12-31,20260910,2020-12-18,2404,-0.23101274002672836,-0.10256685477441801,0.09312257987714882,-0.24045701492399754
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-01-03,2172,0.27308494982441534,-0.15705163301388486,0.1008084508934578,0.21684176770398828
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-01-10,2177,0.48117730326693187,-0.12356703014061446,0.1008084508934578,0.4584187240197751
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-01-17,2182,-0.5345122499269401,-0.10214129813884779,0.1008084508934578,-0.5358450971723301
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-02-07,2191,-0.1401906408073434,0.04163477061357025,0.1008084508934578,0.002252580699684606
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-02-14,2196,0.2991291202841008,0.02403478090635501,0.1008084508934578,0.42397235208391354
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-02-21,2201,0.6065470416329668,-0.017131695701630888,0.1008084508934578,0.6902237968247937
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-02-28,2206,1.3690379867203002,0.029986023836132945,0.1008084508934578,1.4998324614498912
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-03-06,2211,1.1329548148850443,-0.0032057671802069197,0.1008084508934578,1.2305574985982952
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-03-13,2216,0.3473439118149533,0.05345364215986248,0.1008084508934578,0.5016060048682737
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-03-20,2221,-0.5839537821354691,0.20563522740085574,0.1008084508934578,-0.2775101038411555
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-03-27,2226,-0.09276354504622374,0.2089596596179467,0.1008084508934578,0.21700456546518077
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-04-03,2231,-0.5215408933661728,0.19278051787494024,0.1008084508934578,-0.2279519245977748
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-04-10,2235,-0.07500487521851228,0.1452296051006723,0.1008084508934578,0.1710331807756178
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-04-17,2240,0.04899642499504299,0.019908469745642244,0.1008084508934578,0.16971334563414303
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-04-24,2245,0.3607121441276755,-0.02379094774109543,0.1008084508934578,0.4377296472800378
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-05-08,2252,-0.6316917821385171,-0.045818148165737003,0.1008084508934578,-0.5767014794107962
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-05-15,2257,-0.12098335293994601,-0.03684158819354413,0.1008084508934578,-0.05701649024003247
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-05-22,2262,-0.29900722594269136,-0.03103752480168264,0.1008084508934578,-0.22923629985091623
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-05-29,2267,-0.2087527698037123,-0.028052780361015862,0.1008084508934578,-0.13599709927127038
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-06-05,2272,-0.174134233147243,-0.05385173542795117,0.1008084508934578,-0.1271775176817364
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-06-12,2277,-1.0359850771704717,-0.10911549816764379,0.1008084508934578,-1.0442921244446577
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-06-19,2282,0.2458264988372127,-0.15171473729675733,0.1008084508934578,0.19492021243391322
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-07-03,2290,-0.7984293900264496,-0.17669795159278534,0.1008084508934578,-0.8743188907257772
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-07-10,2295,0.00604738343331848,-0.12780164143112033,0.1008084508934578,-0.02094580710434405
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-07-17,2300,-0.09776495949589308,0.0035971497978095762,0.1008084508934578,0.006640641195374476
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-07-24,2305,-0.2567752341497381,0.07230560072905441,0.1008084508934578,-0.08366118252722579
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-07-31,2310,-0.6018434270110834,0.16263679620492022,0.1008084508934578,-0.33839817991270515
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-08-07,2315,0.8077523395998303,0.11744098505587518,0.1008084508934578,1.0260017755491633
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-08-14,2320,-0.18698540876788067,0.06386940222270965,0.1008084508934578,-0.02230755565171319
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-08-21,2325,-0.9131055891271511,0.017113637780239343,0.1008084508934578,-0.7951835004534541
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-08-28,2330,-0.7058033613254703,-0.016563921148051546,0.1008084508934578,-0.6215588315800641
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-09-04,2335,-0.3181582361402134,0.011174570010663028,0.1008084508934578,-0.2061752152360925
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-09-11,2340,0.1594919512210073,-0.00855799331693028,0.1008084508934578,0.25174240879753484
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-09-18,2345,0.38818314009608956,-0.03562117908296984,0.1008084508934578,0.45337041190657756
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-09-25,2350,1.095916739554981,0.024261814216541954,0.1008084508934578,1.2209870046649807
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-10-09,2354,-0.27580357206966116,0.012346651629499158,0.1008084508934578,-0.16264846954670414
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-10-16,2359,0.8535517126111072,-0.03449147215270053,0.1008084508934578,0.9198686913518644
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-10-23,2364,1.266123920529347,-0.02759681489814942,0.1008084508934578,1.3393355565246554
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-10-30,2369,1.0284879937827154,-0.04529005796625449,0.1008084508934578,1.0840063867099188
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-11-06,2374,-0.18514370814988407,-0.056876072024762116,0.1008084508934578,-0.14121132928118818
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-11-13,2379,-0.0597891755866646,-0.053617391789256,0.1008084508934578,-0.012598116482462798
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-11-20,2384,0.18337061753246112,-0.08040224706584491,0.1008084508934578,0.20377682136007388
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-11-27,2389,-0.02941963517101397,-0.08563615998270903,0.1008084508934578,-0.01424734426026518
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-12-04,2394,-0.9753013402293524,-0.05875953064710868,0.1008084508934578,-0.9332524199830033
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-12-11,2399,-1.0608255000740612,-0.07889553258579865,0.1008084508934578,-1.038912581766402
learned_market_2019-12-31_20260911,learned_market,2019-12-31,20260911,2020-12-18,2404,-0.7382426645172651,-0.0676166921152862,0.1008084508934578,-0.7050509057390935
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-01-03,2172,0.5319237414642731,-0.18291391474946722,0.09542800984806436,0.4444378365628703
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-01-10,2177,0.32327917915122545,-0.1697606915173204,0.09542800984806436,0.2489464974819694
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-01-17,2182,0.2574118819627169,-0.24213764967578827,0.09542800984806436,0.11070224213499297
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-02-07,2191,-0.7131826218974134,-0.14625613827283698,0.09542800984806436,-0.7640107503221862
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-02-14,2196,-0.3952320745268224,-0.13926094574802889,0.09542800984806436,-0.4390650104267868
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-02-21,2201,0.264654224909988,-0.0676066963598754,0.09542800984806436,0.29247553839817697
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-02-28,2206,-0.01626597135797455,-0.06036923570543953,0.09542800984806436,0.01879280278465026
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-03-06,2211,-0.42428889747298904,-0.053870505590956894,0.09542800984806436,-0.3827313932158815
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-03-13,2216,0.04048532797362986,0.06905039847275381,0.09542800984806436,0.20496373629444806
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-03-20,2221,0.07721603803471135,0.21876325690136306,0.09542800984806436,0.3914073047841387
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-03-27,2226,0.39971961330906547,0.12622339990208611,0.09542800984806436,0.6213710230592159
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-04-03,2231,-0.06029308064611033,0.16489595743077712,0.09542800984806436,0.20003088663273116
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-04-10,2235,-0.08673995801040879,0.11367033533989454,0.09542800984806436,0.1223583871775501
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-04-17,2240,-0.11797612734392209,-0.07086180751393663,0.09542800984806436,-0.09340992500979438
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-04-24,2245,-0.45080591319569,-0.027088167455032328,0.09542800984806436,-0.38246607080265793
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-05-08,2252,-0.5217125299994532,-0.07751983631747551,0.09542800984806436,-0.5038043564688643
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-05-15,2257,-0.25443466916584523,-0.015628241672522705,0.09542800984806436,-0.1746349009903036
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-05-22,2262,-0.44496998257854314,0.03378688897250039,0.09542800984806436,-0.31575508375797845
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-05-29,2267,-0.012249739125433461,-0.037767467697778195,0.09542800984806436,0.04541080302485271
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-06-05,2272,-0.6762690973101055,-0.1049236921034194,0.09542800984806436,-0.6857647795654607
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-06-12,2277,-0.6003926355899207,-0.1263037392598236,0.09542800984806436,-0.6312683650016799
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-06-19,2282,0.32759698282787464,-0.24644333477371705,0.09542800984806436,0.17658165790222194
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-07-03,2290,-0.1568732335486186,-0.23062912440981678,0.09542800984806436,-0.2920743481103709
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-07-10,2295,-0.20066964741364207,-0.174093206888551,0.09542800984806436,-0.2793348444541287
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-07-17,2300,-0.642220392287694,-0.02850567195302299,0.09542800984806436,-0.5752980543926526
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-07-24,2305,-0.8437722015938459,0.0681156295293417,0.09542800984806436,-0.6802285622164399
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-07-31,2310,0.11097739946442288,-0.03326561305680778,0.09542800984806436,0.1731397962556795
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-08-07,2315,0.26448173700309563,-0.03925842122656534,0.09542800984806436,0.32065132562459464
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-08-14,2320,1.0656503409601537,-0.06428863252159019,0.09542800984806436,1.096789718286628
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-08-21,2325,1.1957423831211669,-0.15687408295094196,0.09542800984806436,1.1342963100182892
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-08-28,2330,1.1761541735320005,-0.12670383945235897,0.09542800984806436,1.144878343927706
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-09-04,2335,0.6887642256602943,-0.16341533949473586,0.09542800984806436,0.6207768960136228
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-09-11,2340,1.13631842480978,-0.14080541981774944,0.09542800984806436,1.0909410148400949
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-09-18,2345,1.561197872178587,-0.0859671803322056,0.09542800984806436,1.5706587016944458
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-09-25,2350,1.1131400531863402,-0.08436586637098256,0.09542800984806436,1.1242021966634221
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-10-09,2354,1.3106049348677795,-0.034528764184669145,0.09542800984806436,1.3715041805311745
learned_market_2019-12-31_20260912,learned_market,2019-12-31,20260912,2020-10-16,2359,1.4034036875757312,-0.16219975340918855,0.09542800984806436,1.336631944014607
