cadence,cutoff,method,state,removed_row_index,removed_date,original_accepted,remaining_n,removed_brier_difference,removed_correct_difference,brier_difference,correct_difference,metric_accepted,full_accepted,full_reason,metric_flipped,full_flipped,mechanical_support_failure
monthly,2025-05-31,learned_order_extension,negative_low,3464,2025-05-09,True,7,0.02230090627988851,0,-0.0032581192751764154,1,True,True,accepted,False,False,False
monthly,2025-05-31,learned_order_extension,negative_low,3469,2025-05-16,True,7,-0.0074999366412399765,0,0.0009991439992705115,1,False,False,brier_not_better,True,True,False
monthly,2025-05-31,learned_order_offset,negative_low,3403,2025-02-07,True,7,0.014249182622014994,0,-0.0020940243882423015,1,True,True,accepted,False,False,False
monthly,2025-05-31,learned_order_offset,negative_low,3408,2025-02-14,True,7,0.013947007113334964,0,-0.0020508564584308686,1,True,True,accepted,False,False,False
monthly,2025-05-31,learned_order_offset,negative_low,3413,2025-02-21,True,7,-0.020048767539944556,0,0.00280568277775192,1,False,False,brier_not_better,True,True,False
monthly,2025-05-31,learned_order_offset,negative_low,3418,2025-02-28,True,7,0.017246737202656848,0,-0.0025222464711911374,1,True,True,accepted,False,False,False
monthly,2025-05-31,learned_order_offset,negative_low,3433,2025-03-21,True,7,-0.019168688093963132,1,0.002679957142611717,0,False,False,brier_not_better,True,True,False
monthly,2025-05-31,learned_order_offset,negative_low,3438,2025-03-28,True,7,-0.021542424892647904,0,0.0030190623995666843,1,False,False,brier_not_better,True,True,False
monthly,2025-05-31,learned_order_offset,negative_low,3464,2025-05-09,True,7,0.02254533980757739,0,-0.0032791897004655008,1,True,True,accepted,False,False,False
monthly,2025-05-31,learned_order_offset,negative_low,3469,2025-05-16,True,7,-0.007637374314709719,0,0.001032626602718372,1,False,False,brier_not_better,True,True,False
monthly,2025-06-30,learned_market,negative_low,3433,2025-03-21,True,8,-0.004402181796121285,1,-0.00021070937137827005,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_market,negative_low,3438,2025-03-28,True,8,-0.005035238358669203,0,-0.0001315773010597803,1,True,True,accepted,False,False,False
monthly,2025-06-30,learned_market,negative_low,3464,2025-05-09,True,8,0.004964237697157037,0,-0.0013815118080380603,1,True,True,accepted,False,False,False
monthly,2025-06-30,learned_market,negative_low,3469,2025-05-16,True,8,-0.0019187389034344138,0,-0.000521139732964129,1,True,True,accepted,False,False,False
monthly,2025-06-30,learned_market,negative_low,3474,2025-05-23,True,8,-0.002241769291078957,0,-0.00048076093450856103,1,True,True,accepted,False,False,False
monthly,2025-06-30,learned_market,negative_low,3479,2025-05-30,True,8,0.004501963846780477,0,-0.0013237275767409903,1,True,True,accepted,False,False,False
monthly,2025-06-30,learned_market,negative_low,3483,2025-06-06,True,8,-0.0037341536803256192,0,-0.00029421288585272827,1,True,True,accepted,False,False,False
monthly,2025-06-30,learned_market,negative_low,3488,2025-06-13,True,8,-0.0030620831179492547,0,-0.00037822170614977384,1,True,True,accepted,False,False,False
monthly,2025-06-30,learned_market,negative_low,3493,2025-06-20,True,8,0.004840106836493774,0,-0.0013659954504551524,1,True,True,accepted,False,False,False
monthly,2025-06-30,learned_vol_interaction,negative_low,3433,2025-03-21,True,8,-0.00452832253108304,0,-0.00017466220050753843,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_vol_interaction,negative_low,3438,2025-03-28,True,8,-0.005195505489614394,0,-9.126433069111921e-05,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_vol_interaction,negative_low,3464,2025-05-09,True,8,0.0053487303501312256,0,-0.0014092938106593216,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_vol_interaction,negative_low,3469,2025-05-16,True,8,-0.0018137815680597108,0,-0.0005139798208854546,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_vol_interaction,negative_low,3474,2025-05-23,True,8,-0.0024321871458586886,0,-0.00043667912366058236,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_vol_interaction,negative_low,3479,2025-05-30,True,8,0.004926561392711193,0,-0.0013565226909818175,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_vol_interaction,negative_low,3483,2025-06-06,True,8,-0.003930685486320001,0,-0.00024936683110291825,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_vol_interaction,negative_low,3488,2025-06-13,True,8,-0.0032562710163771824,0,-0.0003336686398457706,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_vol_interaction,negative_low,3493,2025-06-20,True,8,0.004955841359327251,0,-0.0013601826868088248,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_extension,negative_low,3433,2025-03-21,True,8,-0.009239285174747591,0,-0.0004975004633572463,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_extension,negative_low,3438,2025-03-28,True,8,-0.01048276872694931,0,-0.00034206501933203154,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_extension,negative_low,3464,2025-05-09,True,8,0.010291364394144353,0,-0.0029388316594687394,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_extension,negative_low,3469,2025-05-16,True,8,-0.003836914572100572,0,-0.0011727967886881237,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_extension,negative_low,3474,2025-05-23,True,8,-0.004971920910514169,0,-0.0010309209963864242,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_extension,negative_low,3479,2025-05-30,True,8,0.009945695215656136,0,-0.0028956230121577123,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_extension,negative_low,3483,2025-06-06,True,8,-0.008187562874500037,0,-0.0006289657508881906,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_extension,negative_low,3488,2025-06-13,True,8,-0.006529962090293856,0,-0.0008361658489139633,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_extension,negative_low,3493,2025-06-20,True,8,0.009792065857699483,0,-0.0028764193424131307,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_offset,negative_low,3433,2025-03-21,True,8,-0.009348449191456942,0,-0.0005119724713592878,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_offset,negative_low,3438,2025-03-28,True,8,-0.010639904041969961,0,-0.0003505406150451605,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_offset,negative_low,3464,2025-05-09,True,8,0.010471672179268532,0,-0.002989487642699972,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_offset,negative_low,3469,2025-05-16,True,8,-0.003922358028845191,0,-0.0011902338666857568,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_offset,negative_low,3474,2025-05-23,True,8,-0.005100510016454091,0,-0.0010429648682346443,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_offset,negative_low,3479,2025-05-30,True,8,0.010135133846349231,0,-0.0029474203510850595,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_offset,negative_low,3483,2025-06-06,True,8,-0.008341112081587554,0,-0.0006378896100929614,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_offset,negative_low,3488,2025-06-13,True,8,-0.006627491667640789,0,-0.000852092161836307,0,True,True,accepted,False,False,False
monthly,2025-06-30,learned_order_offset,negative_low,3493,2025-06-20,True,8,0.00992879004000552,0,-0.0029216273752920956,0,True,True,accepted,False,False,False
monthly,2025-07-31,learned_market,negative_low,3464,2025-05-09,False,6,0.017576525978727164,0,-0.0007373461412684412,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_market,negative_low,3469,2025-05-16,False,6,-0.006598502201557041,0,0.0032918252221122595,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_market,negative_low,3474,2025-05-23,False,6,-0.007939065818195465,0,0.003515252491551997,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_market,negative_low,3479,2025-05-30,False,6,0.01651644215771686,0,-0.0005606655044333905,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_market,negative_low,3483,2025-06-06,False,6,-0.012661290767765232,0,0.004302289983146958,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_market,negative_low,3488,2025-06-13,False,6,-0.010485471754641457,0,0.003939653480959662,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_market,negative_low,3493,2025-06-20,False,6,0.016743811536831688,0,-0.0005985604009525284,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_vol_interaction,negative_low,3464,2025-05-09,False,6,0.017987142933219236,0,-0.0007038154776239971,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_vol_interaction,negative_low,3469,2025-05-16,False,6,-0.006074164387972855,0,0.0033064024092413513,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_vol_interaction,negative_low,3474,2025-05-23,False,6,-0.008143374280486074,0,0.003651270724660221,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_vol_interaction,negative_low,3479,2025-05-30,False,6,0.016949942729272083,0,-0.0005309487769661383,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_vol_interaction,negative_low,3483,2025-06-06,False,6,-0.012958758465287823,0,0.004453834755460513,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_vol_interaction,negative_low,3488,2025-06-13,False,6,-0.010729667272914162,0,0.004082319556731569,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_vol_interaction,negative_low,3493,2025-06-20,False,6,0.01673312881164485,0,-0.0004948131240282658,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_order_extension,negative_low,3464,2025-05-09,False,6,0.023413016189713087,0,-0.0011647152912802698,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_order_extension,negative_low,3469,2025-05-16,False,6,-0.008383956925255565,0,0.0041347802278811725,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_order_extension,negative_low,3474,2025-05-23,False,6,-0.011221397925863269,0,0.004607687061315789,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_order_extension,negative_low,3479,2025-05-30,False,6,0.023030457399992543,0,-0.0011009554929935124,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_order_extension,negative_low,3483,2025-06-06,False,6,-0.018018104617278402,0,0.0057404715098849785,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_order_extension,negative_low,3488,2025-06-13,False,6,-0.01446611855871155,0,0.005148473833457169,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_order_extension,negative_low,3493,2025-06-20,False,6,0.022070828879434623,0,-0.0009410174062338591,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_order_offset,negative_low,3464,2025-05-09,False,6,0.023579028873522645,0,-0.0012031386595317065,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_order_offset,negative_low,3469,2025-05-16,False,6,-0.008481592316094758,0,0.004140298205404527,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_order_offset,negative_low,3474,2025-05-23,False,6,-0.011391047154657663,0,0.004625207345165011,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_order_offset,negative_low,3479,2025-05-30,False,6,0.02321407518577545,0,-0.0011423130449071742,0,True,True,accepted,True,True,False
monthly,2025-07-31,learned_order_offset,negative_low,3483,2025-06-06,False,6,-0.01817647134695463,0,0.0057561113772145065,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_order_offset,negative_low,3488,2025-06-13,False,6,-0.014542852056830757,0,0.005150508162193861,0,False,False,brier_not_better,False,False,False
monthly,2025-07-31,learned_order_offset,negative_low,3493,2025-06-20,False,6,0.02215905573157212,0,-0.0009664764692066188,0,True,True,accepted,True,True,False
monthly,2025-08-31,learned_market,negative_low,3474,2025-05-23,False,4,-0.00442638368949097,0,0.0013555231726370687,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_market,negative_low,3479,2025-05-30,False,4,0.009114536832096842,0,-0.0020297069577598845,0,True,False,insufficient_validation,True,False,True
monthly,2025-08-31,learned_market,negative_low,3483,2025-06-06,False,4,-0.0070280361738850605,0,0.0020059362937355912,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_market,negative_low,3488,2025-06-13,False,4,-0.0058294444985832194,0,0.001706288374910131,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_market,negative_low,3493,2025-06-20,False,4,0.009165036530919712,0,-0.002042331882465602,0,True,False,insufficient_validation,True,False,True
monthly,2025-08-31,learned_market,nonnegative_low,3498,2025-06-27,True,7,-0.0030963162195659644,0,-0.0021100745594618392,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_market,nonnegative_low,3503,2025-07-04,True,7,-0.002370324205654417,0,-0.0022137877043063464,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_market,nonnegative_low,3508,2025-07-11,True,7,-0.0025689818284052313,0,-0.0021854080439133727,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_market,nonnegative_low,3513,2025-07-18,True,7,-0.002453686861878135,0,-0.0022018787534172435,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_market,nonnegative_low,3518,2025-07-25,True,7,0.0028774589867012756,0,-0.0029634710175000167,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_market,nonnegative_low,3523,2025-08-01,True,7,-0.0032309016888417696,0,-0.00209084806385101,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_market,nonnegative_low,3528,2025-08-08,True,7,-0.0036095875644709396,0,-0.0020367500816182715,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_market,nonnegative_low,3533,2025-08-15,True,7,-0.003414498753683659,0,-0.00206461991173074,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_vol_interaction,negative_low,3474,2025-05-23,False,4,-0.0045689849409523975,0,0.0013539638904281406,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_vol_interaction,negative_low,3479,2025-05-30,False,4,0.00943446168351203,0,-0.002146897765687966,0,True,False,insufficient_validation,True,False,True
monthly,2025-08-31,learned_vol_interaction,negative_low,3483,2025-06-06,False,4,-0.007186334186246646,0,0.0020083012017517027,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_vol_interaction,negative_low,3488,2025-06-13,False,4,-0.005975571582170186,0,0.0017056105507325878,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_vol_interaction,negative_low,3493,2025-06-20,False,4,0.009143299646617364,0,-0.0020741072564643,0,True,False,insufficient_validation,True,False,True
monthly,2025-08-31,learned_vol_interaction,nonnegative_low,3498,2025-06-27,True,7,-0.0034206195841529896,1,-0.002277755733829541,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_vol_interaction,nonnegative_low,3503,2025-07-04,True,7,-0.002316983274660317,0,-0.002435418063757066,1,True,True,accepted,False,False,False
monthly,2025-08-31,learned_vol_interaction,nonnegative_low,3508,2025-07-11,True,7,-0.0024687260188915316,0,-0.0024137405288668923,1,True,True,accepted,False,False,False
monthly,2025-08-31,learned_vol_interaction,nonnegative_low,3513,2025-07-18,True,7,-0.0027411561847797694,0,-0.002374821933740001,1,True,True,accepted,False,False,False
monthly,2025-08-31,learned_vol_interaction,nonnegative_low,3518,2025-07-25,True,7,0.0031894026935025965,0,-0.003222044630637482,1,True,True,accepted,False,False,False
monthly,2025-08-31,learned_vol_interaction,nonnegative_low,3523,2025-08-01,True,7,-0.0036358907449066113,0,-0.002247002710864738,1,True,True,accepted,False,False,False
monthly,2025-08-31,learned_vol_interaction,nonnegative_low,3528,2025-08-08,True,7,-0.004052804570604196,0,-0.00218744359290794,1,True,True,accepted,False,False,False
monthly,2025-08-31,learned_vol_interaction,nonnegative_low,3533,2025-08-15,True,7,-0.003918132036466959,0,-0.002206682526356117,1,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_extension,negative_low,3474,2025-05-23,False,4,-0.0074446789287668375,0,0.0020017592767198125,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_order_extension,negative_low,3479,2025-05-30,False,4,0.015121105369106047,0,-0.0036396867977484086,0,True,False,insufficient_validation,True,False,True
monthly,2025-08-31,learned_order_extension,negative_low,3483,2025-06-06,False,4,-0.011952230854809981,0,0.0031286472582305984,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_order_extension,negative_low,3488,2025-06-13,False,4,-0.009592302168350442,0,0.0025386650866157136,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_order_extension,negative_low,3493,2025-06-20,False,4,0.014430464760933626,0,-0.0034670266457053033,0,True,False,insufficient_validation,True,False,True
monthly,2025-08-31,learned_order_extension,nonnegative_low,3498,2025-06-27,True,7,-0.0035742484913889316,0,-0.002474505391927863,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_extension,nonnegative_low,3503,2025-07-04,True,7,-0.002654315498492904,0,-0.0026059243909130098,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_extension,nonnegative_low,3508,2025-07-11,True,7,-0.0025719774895741343,0,-0.0026176869636156913,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_extension,nonnegative_low,3513,2025-07-18,True,7,-0.0028913242548831153,0,-0.00257206599714298,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_extension,nonnegative_low,3518,2025-07-25,True,7,0.003148202236337355,0,-0.003434855495888761,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_extension,nonnegative_low,3523,2025-08-01,True,7,-0.00396404866803951,0,-0.0024188196524063516,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_extension,nonnegative_low,3528,2025-08-08,True,7,-0.004244043693654498,0,-0.002378820363032782,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_extension,nonnegative_low,3533,2025-08-15,True,7,-0.004144030375188235,0,-0.002393107979956534,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_offset,negative_low,3474,2025-05-23,False,4,-0.007582340146717867,0,0.0020144239543238157,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_order_offset,negative_low,3479,2025-05-30,False,4,0.015292545746471653,0,-0.0037042975189735643,0,True,False,insufficient_validation,True,False,True
monthly,2025-08-31,learned_order_offset,negative_low,3483,2025-06-06,False,4,-0.012097624048298589,0,0.003143244929718996,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_order_offset,negative_low,3488,2025-06-13,False,4,-0.009674518844916519,0,0.0025374686288734787,0,False,False,insufficient_validation,False,False,True
monthly,2025-08-31,learned_order_offset,negative_low,3493,2025-06-20,False,4,0.014537292964038717,0,-0.0035154843233653303,0,True,False,insufficient_validation,True,False,True
monthly,2025-08-31,learned_order_offset,nonnegative_low,3498,2025-06-27,True,7,-0.0036028079150133285,0,-0.0025049001296691686,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_offset,nonnegative_low,3503,2025-07-04,True,7,-0.0026813376352667895,0,-0.0026365387410615315,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_offset,nonnegative_low,3508,2025-07-11,True,7,-0.002608119707241646,0,-0.0026469984450651234,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_offset,nonnegative_low,3513,2025-07-18,True,7,-0.002966018057260489,0,-0.0025958701093481457,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_offset,nonnegative_low,3518,2025-07-25,True,7,0.00314701587064925,0,-0.0034691606704781086,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_offset,nonnegative_low,3523,2025-08-01,True,7,-0.003994105880921306,0,-0.0024490004202537435,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_offset,nonnegative_low,3528,2025-08-08,True,7,-0.004260800859781755,0,-0.0024109011375593936,0,True,True,accepted,False,False,False
monthly,2025-08-31,learned_order_offset,nonnegative_low,3533,2025-08-15,True,7,-0.004170934637861445,0,-0.002423739169262295,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_market,nonnegative_high,3548,2025-09-05,True,5,-0.002096688016588466,0,-0.0006758475465112989,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_market,nonnegative_high,3553,2025-09-12,True,5,0.0021035066207977238,0,-0.001515886473988537,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_market,nonnegative_high,3558,2025-09-19,True,5,-0.0023807132591663893,0,-0.0006190424979957143,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_market,nonnegative_high,3563,2025-09-26,True,5,0.0016493607212363925,0,-0.0014250572940762707,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_market,nonnegative_high,3567,2025-10-10,True,5,-0.0021963468897194804,0,-0.0006559157718850961,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_market,nonnegative_high,3572,2025-10-17,True,5,-0.0025550449257047414,0,-0.0005841761646880439,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_vol_interaction,nonnegative_high,3548,2025-09-05,True,5,-0.0020389889887224566,0,-0.0006411862002075441,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_vol_interaction,nonnegative_high,3553,2025-09-12,True,5,0.0020084940950188535,0,-0.0014506828169558062,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_vol_interaction,nonnegative_high,3558,2025-09-19,True,5,-0.002253635451725855,0,-0.0005982569076068645,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_vol_interaction,nonnegative_high,3563,2025-09-26,True,5,0.0015676121907165497,0,-0.0013625064360953455,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_vol_interaction,nonnegative_high,3567,2025-10-10,True,5,-0.002123502691857182,0,-0.000624283459580599,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_vol_interaction,nonnegative_high,3572,2025-10-17,True,5,-0.002404899143190087,0,-0.0005680041693140181,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_extension,nonnegative_high,3548,2025-09-05,True,5,-0.0035152539871173283,0,-0.001049425980216917,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_extension,nonnegative_high,3553,2025-09-12,True,5,0.0033468863057333764,0,-0.002421854038787058,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_extension,nonnegative_high,3558,2025-09-19,True,5,-0.003784466240886075,0,-0.0009955835294631677,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_extension,nonnegative_high,3563,2025-09-26,True,5,0.002708173500869354,0,-0.0022941114778142536,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_extension,nonnegative_high,3567,2025-10-10,True,5,-0.0036747225990677035,0,-0.001017532257826842,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_extension,nonnegative_high,3572,2025-10-17,True,5,-0.003843000867733537,0,-0.0009838766040936753,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_offset,nonnegative_high,3548,2025-09-05,True,5,-0.0035537572388041894,0,-0.0010518970168784613,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_offset,nonnegative_high,3553,2025-09-12,True,5,0.0033880672259293254,0,-0.0024402619098251644,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_offset,nonnegative_high,3558,2025-09-19,True,5,-0.003811898457877383,0,-0.0010002687730638227,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_offset,nonnegative_high,3563,2025-09-26,True,5,0.002747338510962788,0,-0.002312116166831857,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_offset,nonnegative_high,3567,2025-10-10,True,5,-0.003712245547026316,0,-0.001020199355234036,0,True,True,accepted,False,False,False
monthly,2025-10-31,learned_order_offset,nonnegative_high,3572,2025-10-17,True,5,-0.0038707468163807213,0,-0.000988499101363155,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_market,nonnegative_high,3548,2025-09-05,True,8,-0.002096688016588466,0,-0.00020891273272926475,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_market,nonnegative_high,3553,2025-09-12,True,8,0.0021035066207977238,0,-0.0007339370624025385,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_market,nonnegative_high,3558,2025-09-19,True,8,-0.0023807132591663893,0,-0.00017340957740702434,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_market,nonnegative_high,3563,2025-09-26,True,8,0.0016493607212363925,0,-0.0006771688249573721,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_market,nonnegative_high,3567,2025-10-10,True,8,-0.0021963468897194804,0,-0.00019645537358788795,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_market,nonnegative_high,3572,2025-10-17,True,8,-0.0025550449257047414,0,-0.00015161811908973033,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_market,nonnegative_high,3577,2025-10-24,True,8,0.0017380785082263817,0,-0.0006882585483311207,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_market,nonnegative_high,3582,2025-10-31,True,8,-0.0021765896290978914,0,-0.00019892503116558657,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_market,nonnegative_high,3587,2025-11-07,True,8,0.0021464469915938866,0,-0.0007393046087520588,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_high,3548,2025-09-05,True,8,-0.0020389889887224566,0,-0.00020360024684169462,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_high,3553,2025-09-12,True,8,0.0020084940950188535,0,-0.0007095356323093584,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_high,3558,2025-09-19,True,8,-0.002253635451725855,0,-0.00017676943896626982,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_high,3563,2025-09-26,True,8,0.0015676121907165497,0,-0.0006544253942715704,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_high,3567,2025-10-10,True,8,-0.002123502691857182,0,-0.00019303603394985394,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_high,3572,2025-10-17,True,8,-0.002404899143190087,0,-0.00015786147753324084,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_high,3577,2025-10-24,True,8,0.0016786926904201194,0,-0.0006683104567345166,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_high,3582,2025-10-31,True,8,-0.0020999217693178918,0,-0.00019598364926726522,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_vol_interaction,nonnegative_high,3587,2025-11-07,True,8,0.001998358105201936,0,-0.0007082686335822437,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_order_extension,nonnegative_high,3548,2025-09-05,True,8,-0.0035152539871173283,0,-0.00033819777949894644,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_order_extension,nonnegative_high,3553,2025-09-12,True,8,0.0033468863057333764,0,-0.0011959653161052845,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_order_extension,nonnegative_high,3558,2025-09-19,True,8,-0.003784466240886075,0,-0.0003045462477778531,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_order_extension,nonnegative_high,3563,2025-09-26,True,8,0.002708173500869354,0,-0.0011161262154972817,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_order_extension,nonnegative_high,3567,2025-10-10,True,8,-0.0036747225990677035,0,-0.00031826420300514954,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_order_extension,nonnegative_high,3572,2025-10-17,True,8,-0.003843000867733537,0,-0.00029722941942192035,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_order_extension,nonnegative_high,3577,2025-10-24,True,8,0.0028074067362067745,0,-0.0011285303699144593,0,True,True,accepted,False,False,False
monthly,2025-11-30,learned_order_extension,nonnegative_high,3582,2025-10-31,True,8,-0.003611762771872584,0,-0.00032613418140453945,0,True,True,accepted,False,False,False
