period,method,case,group,n,mean_probability_contribution,mean_signed_contribution,mean_signed_coefficient,mean_signed_transform
year_2025,learned_market,all,market,48,0.001083534054478852,-0.00035926252608499957,-0.001467558073693912,0.001108295547608913
year_2025,learned_market,all,vol,48,0.0,0.0,0.0,0.0
year_2025,learned_market,all,order,48,0.0,0.0,0.0,0.0
year_2025,learned_market,regression,intercept,1,-0.0022817087538792046,-0.0022817087538792046,-0.0022817087538792046,0.0
year_2025,learned_market,regression,decoded,1,-0.008127917960561889,-0.008127917960561889,-0.0037783290648821604,-0.004349588895679699
year_2025,learned_market,regression,market,1,-0.023661796172494417,-0.023661796172494417,-0.026595669967940178,0.002933873795445762
year_2025,learned_market,regression,vol,1,0.0,0.0,0.0,0.0
year_2025,learned_market,regression,order,1,0.0,0.0,0.0,0.0
year_2025,learned_market,recovery,intercept,2,-0.0006062709263812341,0.0006062709263812341,0.0006062709263812341,0.0
year_2025,learned_market,recovery,decoded,2,-0.005020997443842427,0.005020997443842427,-0.00039445104346189346,0.005415448487304317
year_2025,learned_market,recovery,market,2,-0.04650588505875543,0.04650588505875543,0.05231615150035761,-0.00581026644160218
year_2025,learned_market,recovery,vol,2,0.0,0.0,0.0,0.0
year_2025,learned_market,recovery,order,2,0.0,0.0,0.0,0.0
year_2025,learned_market,stable_correct,intercept,20,0.0018739301457058126,-0.0011843961755331484,-0.0011843961755331484,0.0
year_2025,learned_market,stable_correct,decoded,20,-0.011230146353815255,0.0021573461528841347,0.0005535091866567986,0.0016038369662273368
year_2025,learned_market,stable_correct,market,20,0.0013209815315051365,-0.008375492048706832,-0.007911688747471472,-0.00046380330123536005
year_2025,learned_market,stable_correct,vol,20,0.0,0.0,0.0,0.0
year_2025,learned_market,stable_correct,order,20,0.0,0.0,0.0,0.0
year_2025,learned_market,stable_wrong,intercept,25,0.0029089768715548888,0.0022745227027357925,0.0022745227027357925,0.0
year_2025,learned_market,stable_wrong,decoded,25,-0.014982196200704578,-0.009974999525220166,-0.006126694733666942,-0.003848304791553226
year_2025,learned_market,stable_wrong,market,25,0.005690542810995498,0.003236610631081608,0.0003901741751738633,0.0028464364559077446
year_2025,learned_market,stable_wrong,vol,25,0.0,0.0,0.0,0.0
year_2025,learned_market,stable_wrong,order,25,0.0,0.0,0.0,0.0
year_2025,learned_order_extension,all,intercept,48,0.0024640941900735598,0.0007492816738756551,0.0007492816738756551,0.0
year_2025,learned_order_extension,all,decoded,48,-0.012644310369970298,-0.004091581117078411,-0.0029148471693678287,-0.0011767339477105807
year_2025,learned_order_extension,all,market,48,0.0006900334447374885,-0.0004975448245835972,-0.0015857826255516894,0.001088237800968092
year_2025,learned_order_extension,all,vol,48,-0.0013100407138382645,-0.0008375054193309556,4.2631439884747414e-05,-0.0008801368592157027
year_2025,learned_order_extension,all,order,48,0.001358581343997116,3.805918308028759e-05,-0.0001669012790905301,0.00020496046217081766
year_2025,learned_order_extension,regression,intercept,1,-0.0018861328644173595,-0.0018861328644173595,-0.0018861328644173595,0.0
year_2025,learned_order_extension,regression,decoded,1,-0.008937386886154877,-0.008937386886154877,-0.004648001536897806,-0.004289385349257078
year_2025,learned_order_extension,regression,market,1,-0.02375052963118887,-0.02375052963118887,-0.026673598237550073,0.0029230686063611983
year_2025,learned_order_extension,regression,vol,1,0.0011254015201240233,0.0011254015201240233,0.0016456067567032645,-0.0005202052365792416
year_2025,learned_order_extension,regression,order,1,0.0017302910677698868,0.0017302910677698868,0.00076173826779133,0.0009685527999785563
year_2025,learned_order_extension,recovery,intercept,2,-0.000359268146979492,0.000359268146979492,0.000359268146979492,0.0
year_2025,learned_order_extension,recovery,decoded,2,-0.008324916034438823,0.008324916034438823,0.002656604211009498,0.005668311823429317
year_2025,learned_order_extension,recovery,market,2,-0.03746219939083659,0.03746219939083659,0.044596245362858944,-0.007134045972022348
year_2025,learned_order_extension,recovery,vol,2,-0.009098330084628325,0.009098330084628325,0.0015433735040122837,0.00755495658061604
year_2025,learned_order_extension,recovery,order,2,-0.00017673754971402728,0.00017673754971402728,-0.00044638208002914824,0.0006231196297431751
year_2025,learned_order_extension,stable_correct,intercept,22,0.002333796814866068,-0.0005213654602840688,-0.0005213654602840688,0.0
year_2025,learned_order_extension,stable_correct,decoded,22,-0.011880039484554274,0.001414022189659097,0.00022198685152112547,0.001192035338137975
year_2025,learned_order_extension,stable_correct,market,22,0.00035386068176459037,-0.005630087754061055,-0.005289255459509584,-0.00034083229455147024
year_2025,learned_order_extension,stable_correct,vol,22,-0.0015147870131292783,-0.001766426275397677,-0.0003302324914457684,-0.0014361937839519078
year_2025,learned_order_extension,stable_correct,order,22,0.0003336453070982985,-0.0021778309166443563,-0.002015355918711327,-0.00016247499793302922
year_2025,learned_order_extension,stable_wrong,intercept,23,0.0030233765371675534,0.002113180740988667,0.002113180740988667,0.0
year_2025,learned_order_extension,stable_wrong,decoded,23,-0.013912122180145559,-0.010226818564129853,-0.006324416597749642,-0.0039024019663802118
year_2025,learned_order_extension,stable_wrong,market,23,0.005391808641801763,0.0021219960808194003,-0.0009683842784973074,0.003090380359316707
year_2025,learned_order_extension,stable_wrong,vol,23,-0.0005428426663591284,-0.0008983019025442457,0.00019909000702378026,-0.0010973919095680262
year_2025,learned_order_extension,stable_wrong,order,23,0.0024562996429285723,0.002071971947253552,0.0015851128133726397,0.00048685913388091213
year_2025,learned_order_offset,all,intercept,48,0.0022827101739956567,0.0006918517028033241,0.0006918517028033241,0.0
year_2025,learned_order_offset,all,decoded,48,-0.012591730838236217,-0.004066325591613242,-0.0028955099148516954,-0.0011708156767615476
year_2025,learned_order_offset,all,market,48,0.0008834411619714715,-0.00044436461888202727,-0.00153469745015643,0.0010903328312744035
year_2025,learned_order_offset,all,vol,48,-0.0013300374741902314,-0.0008300448571000071,4.701621678325433e-05,-0.0008770610738832613
year_2025,learned_order_offset,all,order,48,0.0013622711611564972,4.499029487048129e-05,-0.00016168510788287552,0.00020667540275335697
year_2025,learned_order_offset,regression,intercept,2,-0.0005439083438554608,-0.0005439083438554608,-0.0005439083438554608,0.0
year_2025,learned_order_offset,regression,decoded,2,0.003001543693136953,0.003001543693136953,0.007997525109897192,-0.0049959814167602435
year_2025,learned_order_offset,regression,market,2,-0.017517230057691645,-0.017517230057691645,-0.01913556185190843,0.0016183317942167817
year_2025,learned_order_offset,regression,vol,2,0.00015429349246058122,0.00015429349246058122,0.00011472673930937457,3.956675315120611e-05
year_2025,learned_order_offset,regression,order,2,-0.0011814935523490277,-0.0011814935523490277,0.0009388082709790055,-0.0021203018233280336
year_2025,learned_order_offset,recovery,intercept,2,-0.0005949523612096896,0.0005949523612096896,0.0005949523612096896,0.0
year_2025,learned_order_offset,recovery,decoded,2,-0.008343998200924909,0.008343998200924909,0.002734768928926213,0.005609229271998691
year_2025,learned_order_offset,recovery,market,2,-0.03707420415579841,0.03707420415579841,0.04420405608527238,-0.0071298519294739505
year_2025,learned_order_offset,recovery,vol,2,-0.009144880701977165,0.009144880701977165,0.0016646152910056848,0.0074802654109714815
year_2025,learned_order_offset,recovery,order,2,-0.00020683634289690614,0.00020683634289690614,-0.00042330055879710417,0.0006301369016940107
year_2025,learned_order_offset,stable_correct,intercept,21,0.0022160221481437,-0.0005585766341453422,-0.0005585766341453422,0.0
year_2025,learned_order_offset,stable_correct,decoded,21,-0.012985921454577953,0.0009034154733417061,-0.0006039526561066296,0.0015073681294483323
year_2025,learned_order_offset,stable_correct,market,21,0.001091256067106165,-0.0053868121276168055,-0.005015671218912864,-0.00037114090870394136
year_2025,learned_order_offset,stable_correct,vol,21,-0.0015347052157264358,-0.0017506922935231603,-0.00022589495893446255,-0.0015247973345886973
year_2025,learned_order_offset,stable_correct,order,21,0.0005599082892818062,-0.0020564637692719358,-0.002133001871057099,7.653810178516372e-05
year_2025,learned_order_offset,stable_wrong,intercept,23,0.0028396236804740928,0.001949430565952317,0.001949430565952317,0.0
year_2025,learned_order_offset,stable_wrong,decoded,23,-0.01395712263798372,-0.01029767117937979,-0.006424611226621259,-0.0038730599527585295
year_2025,learned_order_offset,stable_wrong,market,23,0.005594420295320923,0.002290417599017481,-0.0008031900207420153,0.0030936076197594984
year_2025,learned_order_offset,stable_wrong,vol,23,-0.0005926876005149039,-0.000942433189812586,0.0001496473253299913,-0.0010920805151425775
year_2025,learned_order_offset,stable_wrong,order,23,0.0024525044109167744,0.0020562864229303475,0.0015652668995416192,0.0004910195233887281
year_2025,learned_vol_interaction,all,intercept,48,0.002315107779046764,0.0007015634873476635,0.0007015634873476635,0.0
year_2025,learned_vol_interaction,all,decoded,48,-0.012591146163617511,-0.004008958548432757,-0.0028324543659230977,-0.0011765041825096583
year_2025,learned_vol_interaction,all,market,48,0.0009054136227701874,-0.0004753035803753113,-0.0015753231266203785,0.0011000195462450683
year_2025,learned_vol_interaction,all,vol,48,-0.001292087079205827,-0.0008009780138691197,7.787125531736132e-05,-0.0008788492691864808
year_2025,learned_vol_interaction,all,order,48,0.0,0.0,0.0,0.0
year_2025,learned_vol_interaction,regression,intercept,1,-0.002213767965445783,-0.002213767965445783,-0.002213767965445783,0.0
year_2025,learned_vol_interaction,regression,decoded,1,-0.007846828247879115,-0.007846828247879115,-0.0035177738394978446,-0.004329054408381265
year_2025,learned_vol_interaction,regression,market,1,-0.023560912803982537,-0.023560912803982537,-0.026495637069648626,0.0029347242656660986
year_2025,learned_vol_interaction,regression,vol,1,0.001391993374873046,0.001391993374873046,0.0019007466880415103,-0.0005087533131684648
year_2025,learned_vol_interaction,regression,order,1,0.0,0.0,0.0,0.0
year_2025,learned_vol_interaction,recovery,intercept,3,-2.3337979020306387e-05,0.0007645002163659543,0.0007645002163659543,0.0
year_2025,learned_vol_interaction,recovery,decoded,3,-0.0009662954364867438,0.010100195884667254,0.008253378196740012,0.0018468176879272342
year_2025,learned_vol_interaction,recovery,market,3,-0.028554213714711466,0.02084267847222844,0.025483998518442463,-0.004641320046214027
year_2025,learned_vol_interaction,recovery,vol,3,-0.006456005834058029,0.005729616438129927,0.0005596410445143587,0.005169975393615567
year_2025,learned_vol_interaction,recovery,order,3,0.0,0.0,0.0,0.0
year_2025,learned_vol_interaction,stable_correct,intercept,21,0.0017558406244681088,-0.0010400959684187686,-0.0010400959684187686,0.0
year_2025,learned_vol_interaction,stable_correct,decoded,21,-0.010841422179445028,0.0030862639007761036,0.0013245603039680185,0.0017617035968080824
year_2025,learned_vol_interaction,stable_correct,market,21,-0.00032848541511344286,-0.006833034694439057,-0.006167350848594062,-0.0006656838458449934
year_2025,learned_vol_interaction,stable_correct,vol,21,-0.001347132356657894,-0.0015852818038373548,-0.0002104577460611882,-0.0013748240577761664
year_2025,learned_vol_interaction,stable_correct,order,21,0.0,0.0,0.0,0.0
year_2025,learned_vol_interaction,stable_wrong,intercept,23,0.0033276653123009165,0.002410318697644778,0.002410318697644778,0.0
year_2025,learned_vol_interaction,stable_wrong,decoded,23,-0.015911279805563287,-0.012160665723791009,-0.00804417116079823,-0.004116494562992773
year_2025,learned_vol_interaction,stable_wrong,market,23,0.006938330502542095,0.003552697135326193,0.0001714130111747116,0.003381284124151484
year_2025,learned_vol_interaction,stable_wrong,vol,23,-0.0006849728775983857,-0.0010320378032346136,0.00019903317830146546,-0.001231070981536079
year_2025,learned_vol_interaction,stable_wrong,order,23,0.0,0.0,0.0,0.0
year_2026,learned_market,all,intercept,30,0.003124986566587601,-0.0015980022266586062,-0.0015980022266586062,0.0
year_2026,learned_market,all,decoded,30,0.0012921464813680937,-0.0027735534108344877,-0.002370388275911925,-0.0004031651349225615
year_2026,learned_market,all,market,30,0.010212055039683586,-0.002759929005615436,-0.0032440524310341575,0.00048412342541872194
year_2026,learned_market,all,vol,30,0.0,0.0,0.0,0.0
year_2026,learned_market,all,order,30,0.0,0.0,0.0,0.0
year_2026,learned_market,regression,intercept,4,0.011914342729876,-0.011914342729876,-0.011914342729876,0.0
year_2026,learned_market,regression,decoded,4,0.007249382827948818,-0.007249382827948818,-0.009874330623943092,0.002624947795994266
year_2026,learned_market,regression,market,4,0.04076748936465963,-0.04076748936465963,-0.03793581122008294,-0.002831678144576697
year_2026,learned_market,regression,vol,4,0.0,0.0,0.0,0.0
year_2026,learned_market,regression,order,4,0.0,0.0,0.0,0.0
year_2026,learned_market,recovery,intercept,1,0.01199492270710003,0.01199492270710003,0.01199492270710003,0.0
year_2026,learned_market,recovery,decoded,1,-0.009116331048288557,-0.009116331048288557,-0.007395429617576658,-0.0017209014307118943
year_2026,learned_market,recovery,market,1,0.04064824658912295,0.04064824658912295,0.03833499644988959,0.0023132501392333694
year_2026,learned_market,recovery,vol,1,0.0,0.0,0.0,0.0
year_2026,learned_market,recovery,order,1,0.0,0.0,0.0,0.0
year_2026,learned_market,stable_correct,intercept,10,-1.3468352552264054e-05,-4.441415833328892e-06,-4.441415833328892e-06,0.0
year_2026,learned_market,stable_correct,decoded,10,-0.0005499129511422103,-0.0010704389159204412,-0.0008368333741754948,-0.0002336055417449437
year_2026,learned_market,stable_correct,market,10,0.0005517162675623095,0.0004422885035423222,-7.503441190086102e-05,0.000517322915443183
year_2026,learned_market,stable_correct,vol,10,0.0,0.0,0.0,0.0
year_2026,learned_market,stable_correct,order,10,0.0,0.0,0.0,0.0
year_2026,learned_market,stable_wrong,intercept,15,0.002282132459769777,-0.000815546961934729,-0.000815546961934729,0.0
year_2026,learned_market,stable_wrong,decoded,15,0.0016254882459305461,-0.0022925567203830937,-0.0010567041614835844,-0.0012358525588995052
year_2026,learned_market,stable_wrong,market,15,0.006475085631141532,0.0023467303777086187,0.0011224679745617354,0.0012242624031468833
year_2026,learned_market,stable_wrong,vol,15,0.0,0.0,0.0,0.0
year_2026,learned_market,stable_wrong,order,15,0.0,0.0,0.0,0.0
year_2026,learned_order_extension,all,intercept,30,0.0031318514293898338,-0.0016087680804608639,-0.0016087680804608639,0.0
year_2026,learned_order_extension,all,decoded,30,0.001361429070883787,-0.002853545187950397,-0.00244678890684612,-0.00040675628110427954
year_2026,learned_order_extension,all,market,30,0.010294783679167505,-0.0028030299921287913,-0.0032768345289441755,0.0004738045368153849
year_2026,learned_order_extension,all,vol,30,0.0014737299637763769,0.0002901869454772145,-0.0008824249629944457,0.0011726119084716606
year_2026,learned_order_extension,all,order,30,0.00474747463901217,-0.0006660971516004115,-0.000840979169961453,0.00017488201836104092
year_2026,learned_order_extension,regression,intercept,7,0.008477012248798663,-0.00850420846861485,-0.00850420846861485,0.0
year_2026,learned_order_extension,regression,decoded,7,0.005650494356866453,-0.008138882826205819,-0.009400705865018523,0.0012618230388127007
year_2026,learned_order_extension,regression,market,7,0.025031781688631644,-0.025197543086367312,-0.023038561067969737,-0.002158982018397571
year_2026,learned_order_extension,regression,vol,7,0.003585237217848762,-0.0032950481550842797,-0.007687041424491761,0.004391993269407484
year_2026,learned_order_extension,regression,order,7,0.01091392917627826,-0.01615439911471951,-0.016928198616757234,0.0007737995020377262
year_2026,learned_order_extension,recovery,intercept,1,0.011979770039978946,0.011979770039978946,0.011979770039978946,0.0
year_2026,learned_order_extension,recovery,decoded,1,-0.008907247339778457,-0.008907247339778457,-0.007134280627783652,-0.0017729667119948053
year_2026,learned_order_extension,recovery,market,1,0.04101049393928103,0.04101049393928103,0.0386330008254522,0.0023774931138288388
year_2026,learned_order_extension,recovery,vol,1,0.002408996979029248,0.002408996979029248,0.0024799421081610185,-7.094512913177059e-05
year_2026,learned_order_extension,recovery,order,1,0.01640075238617104,0.01640075238617104,0.014668854814179809,0.0017318975719912326
year_2026,learned_order_extension,stable_correct,intercept,9,-2.026177319079262e-05,1.5442698163286828e-06,1.5442698163286828e-06,0.0
year_2026,learned_order_extension,stable_correct,decoded,9,6.680561820503566e-05,-0.0005663788420349382,-0.0005846539850930347,1.8275143058096795e-05
year_2026,learned_order_extension,stable_correct,market,9,-0.0004240989214633244,-0.0005511011439969428,-0.0005392403081002441,-1.1860835896698469e-05
year_2026,learned_order_extension,stable_correct,vol,9,4.1931752557040165e-05,0.0001967688781043195,0.000302999393607246,-0.00010623051550292647
year_2026,learned_order_extension,stable_correct,order,9,0.001150525242575789,0.0033213485949828304,0.0038080118654996043,-0.0004866632705167733
year_2026,learned_order_extension,stable_wrong,intercept,13,0.001755311004526351,-5.594243091137529e-05,-5.594243091137529e-05,0.0
year_2026,learned_order_extension,stable_wrong,decoded,13,0.0007381083387985828,-0.0011253476105367896,0.0003690338725666931,-0.0014943814831034888
year_2026,learned_order_extension,stable_wrong,market,13,0.007417494992960965,0.004326255245953762,0.0022450041196086855,0.002081251126345076
year_2026,learned_order_extension,stable_wrong,vol,13,0.0012560658181774893,0.002122386812918328,0.001702277263921748,0.00042010954899658013
year_2026,learned_order_extension,stable_wrong,order,13,0.0030208657974664698,0.0036003838087698232,0.003409773354983141,0.0001906104537866825
year_2026,learned_order_offset,all,intercept,30,0.003158045240497206,-0.0016071984928778872,-0.0016071984928778872,0.0
year_2026,learned_order_offset,all,decoded,30,0.0013223455248292262,-0.002852171557517722,-0.002445530586269983,-0.00040664097124773897
year_2026,learned_order_offset,all,market,30,0.01037938362681226,-0.0028254980584242373,-0.003296163766911669,0.0004706657084874331
year_2026,learned_order_offset,all,vol,30,0.001496456776774646,0.0002885381625837654,-0.0008890991469762961,0.0011776373095600617
year_2026,learned_order_offset,all,order,30,0.004743640576551116,-0.0006621890058085293,-0.0008362234825024198,0.00017403447669388998
year_2026,learned_order_offset,regression,intercept,7,0.00852213279752472,-0.008539997654499322,-0.008539997654499322,0.0
year_2026,learned_order_offset,regression,decoded,7,0.0055601085893991304,-0.008119757104011933,-0.009368952639029999,0.00124919553501807
year_2026,learned_order_offset,regression,market,7,0.02525260902271839,-0.02541530149104657,-0.023259890087994447,-0.002155411403052119
year_2026,learned_order_offset,regression,vol,7,0.003641601692306757,-0.0033531865230402532,-0.007760610323434463,0.0044074238003942124
year_2026,learned_order_offset,regression,order,7,0.010902308586818708,-0.01612675593055687,-0.016896428678940142,0.0007696727483832712
year_2026,learned_order_offset,recovery,intercept,1,0.012029971873520852,0.012029971873520852,0.012029971873520852,0.0
year_2026,learned_order_offset,recovery,decoded,1,-0.008941177825553237,-0.008941177825553237,-0.007192800029455365,-0.001748377796097892
year_2026,learned_order_offset,recovery,market,1,0.04139577668494466,0.04139577668494466,0.039020970007008486,0.0023748066779361713
year_2026,learned_order_offset,recovery,vol,1,0.002663856269049954,0.002663856269049954,0.0027412224188688994,-7.736614981894545e-05
year_2026,learned_order_offset,recovery,order,1,0.016369786301784994,0.016369786301784994,0.014640729494183229,0.001729056807601762
year_2026,learned_order_offset,stable_correct,intercept,9,-1.382746104713433e-05,1.8100253006704034e-07,1.8100253006704034e-07,0.0
year_2026,learned_order_offset,stable_correct,decoded,9,0.00010938550677761238,-0.0004921944001175838,-0.0005116330568038564,1.9438656686271715e-05
year_2026,learned_order_offset,stable_correct,market,9,-0.0004204443273116984,-0.0005498352967560466,-0.0005382744919331403,-1.1560804822906153e-05
year_2026,learned_order_offset,stable_correct,vol,9,4.11804217914321e-05,0.00019395588515227068,0.0002991522009521592,-0.00010519631579988845
year_2026,learned_order_offset,stable_correct,order,9,0.001150745464757879,0.003308242616082747,0.0037953545598555546,-0.0004871119437728087
year_2026,learned_order_offset,stable_wrong,intercept,13,0.0017831463775497295,-3.596708470252464e-05,-3.596708470252464e-05,0.0
year_2026,learned_order_offset,stable_wrong,decoded,13,0.0006697164525875075,-0.0011812245823720482,0.0003087883404461981,-0.0014900129228182467
year_2026,learned_order_offset,stable_wrong,market,13,0.007461651377399978,0.004361146897727587,0.002289062925307756,0.0020720839724198315
year_2026,learned_order_offset,stable_wrong,vol,13,0.0012590777993784041,0.0021322301002595643,0.0017090542790241564,0.00042317582123540794
year_2026,learned_order_offset,stable_wrong,order,13,0.003020504746476661,0.0036059731917778845,0.0034145673649711673,0.00019140582680671686
year_2026,learned_vol_interaction,all,intercept,30,0.0031382989423468454,-0.0016072928725896793,-0.0016072928725896793,0.0
year_2026,learned_vol_interaction,all,decoded,30,0.0012982847822068555,-0.002775953117615421,-0.0023675886155138286,-0.00040836450210159265
year_2026,learned_vol_interaction,all,market,30,0.010419028195827905,-0.0028034882316855703,-0.0032860194820040424,0.000482531250318473
year_2026,learned_vol_interaction,all,vol,30,0.0015285308332702204,0.00022209747376768693,-0.0009367402448435936,0.001158837718611281
year_2026,learned_vol_interaction,all,order,30,0.0,0.0,0.0,0.0
year_2026,learned_vol_interaction,regression,intercept,2,0.011967700302561382,-0.011967700302561382,-0.011967700302561382,0.0
year_2026,learned_vol_interaction,regression,decoded,2,0.01612551033527892,-0.01612551033527892,-0.01903266919375488,0.002907158858475962
year_2026,learned_vol_interaction,regression,market,2,0.03861206537943752,-0.03861206537943752,-0.03647893153886669,-0.0021331338405708253
year_2026,learned_vol_interaction,regression,vol,2,0.00149584739178519,-0.00149584739178519,-0.009471966083679147,0.007976118691893958
year_2026,learned_vol_interaction,regression,order,2,0.0,0.0,0.0,0.0
year_2026,learned_vol_interaction,recovery,intercept,0,,,,
year_2026,learned_vol_interaction,recovery,decoded,0,,,,
year_2026,learned_vol_interaction,recovery,market,0,,,,
year_2026,learned_vol_interaction,recovery,vol,0,,,,
year_2026,learned_vol_interaction,recovery,order,0,,,,
year_2026,learned_vol_interaction,stable_correct,intercept,10,0.0011817831471847649,0.0011943640552765013,0.0011943640552765013,0.0
year_2026,learned_vol_interaction,stable_correct,decoded,10,-0.0014312174548532944,-0.001976356353860468,-0.0015659081669900335,-0.00041044818687043584
year_2026,learned_vol_interaction,stable_correct,market,10,0.004718485301981143,0.00459959526693653,0.0038423390816613176,0.0007572561852752131
year_2026,learned_vol_interaction,stable_correct,vol,10,0.0009519010617468229,0.0010907585217681582,0.0010144221421948462,7.63363795733123e-05
year_2026,learned_vol_interaction,stable_correct,order,10,0.0,0.0,0.0,0.0
year_2026,learned_vol_interaction,stable_wrong,intercept,18,0.003244207566301942,-0.0020126125625184793,-0.0020126125625184793,0.0
year_2026,learned_vol_interaction,stable_wrong,decoded,18,0.0011672054080100426,-0.0017368894066277845,-0.0009612910226669316,-0.0007755983839608524
year_2026,learned_vol_interaction,stable_wrong,market,18,0.010453436783119479,-0.002937581603392076,-0.0035581173443889483,0.0006205357409968727
year_2026,learned_vol_interaction,stable_wrong,vol,18,0.0018525121998371112,-6.960923450447746e-05,-0.0010723609222165545,0.001002751687712077
year_2026,learned_vol_interaction,stable_wrong,order,18,0.0,0.0,0.0,0.0
